ticker,file,path,volchg,chg,dir
MFF,asx,asx,0,0,0
MAR,asx,asx,0,0,0
MTL,asx,asx,0,0,0
MCX,asx,asx,0,0,0
MYE,asx,asx,0,0,0
MAT,asx,asx,0,0,0
MCS,asx,asx,0,0,0
MMS,asx,asx,0,0,0
MZB,asx,asx,0,0,0
MDC,asx,asx,0,0,0
MED,asx,asx,0,0,0
MAS,asx,asx,0,0,0
MLM,asx,asx,0,0,0
MLX,asx,asx,0,0,0
MEI,asx,asx,0,0,0
MMI,asx,asx,0,0,0
MTD,asx,asx,0,0,0
MDI,asx,asx,0,0,0
MCR,asx,asx,0,0,0
MRC,asx,asx,0,0,0
MDL,asx,asx,0,0,0
MIN,asx,asx,0,0,0
MEP,asx,asx,0,0,0
MNW,asx,asx,0,0,0
MLI,asx,asx,0,0,0
MBT,asx,asx,0,0,0
MTH,asx,asx,0,0,0
MBO,asx,asx,0,0,0
MOD,asx,asx,0,0,0
MPO,asx,asx,0,0,0
MVF,asx,asx,0,0,0
MCO,asx,asx,0,0,0
MTB,asx,asx,0,0,0
MRD,asx,asx,0,0,0
MOV,asx,asx,0,0,0
MUI,asx,asx,0,0,0
MSI,asx,asx,0,0,0
MYO,asx,asx,0,0,0
MYS,asx,asx,0,0,0
NAC,asx,asx,0,0,0
NAB,asx,asx,0,0,0
NAO,asx,asx,0,0,0
NSR,asx,asx,0,0,0
NML,asx,asx,0,0,0
NAV,asx,asx,0,0,0
NEU,asx,asx,0,0,0
NCM,asx,asx,0,0,0
NWS,asx,asx,0,0,0
NHF,asx,asx,0,0,0
NIO,asx,asx,0,0,0
NEC,asx,asx,0,0,0
NBL,asx,asx,0,0,0
NWE,asx,asx,0,0,0
NOR,asx,asx,0,0,0
NSL,asx,asx,0,0,0
NSX,asx,asx,0,0,0
NCR,asx,asx,0,0,0
NUF,asx,asx,0,0,0
NSP,asx,asx,0,0,0
OGC,asx,asx,0,0,0
OEX,asx,asx,0,0,0
OIL,asx,asx,0,0,0
OEC,asx,asx,0,0,0
ORI,asx,asx,0,0,0
ORN,asx,asx,0,0,0
ORA,asx,asx,0,0,0
OZL,asx,asx,0,0,0
OFX,asx,asx,0,0,0
PBG,asx,asx,0,0,0
PNR,asx,asx,0,0,0
PSQ,asx,asx,0,0,0
PNW,asx,asx,0,0,0
PGH,asx,asx,0,0,0
PPP,asx,asx,0,0,0
PCL,asx,asx,0,0,0
PGI,asx,asx,0,0,0
PDM,asx,asx,0,0,0
PCP,asx,asx,0,0,0
PFL,asx,asx,0,0,0
PAY,asx,asx,0,0,0
PKO,asx,asx,0,0,0
PPC,asx,asx,0,0,0
PEP,asx,asx,0,0,0
PPT,asx,asx,0,0,0
PRU,asx,asx,0,0,0
PTR,asx,asx,0,0,0
PSA,asx,asx,0,0,0
PAA,asx,asx,0,0,0
PHI,asx,asx,0,0,0
PNX,asx,asx,0,0,0
PHK,asx,asx,0,0,0
PNC,asx,asx,0,0,0
PMC,asx,asx,0,0,0
PLP,asx,asx,0,0,0
PPS,asx,asx,0,0,0
PBT,asx,asx,0,0,0
PDI,asx,asx,0,0,0
PTX,asx,asx,0,0,0
PFG,asx,asx,0,0,0
PPG,asx,asx,0,0,0
PRA,asx,asx,0,0,0
PRO,asx,asx,0,0,0
PVA,asx,asx,0,0,0
PHG,asx,asx,0,0,0
PUK,asx,asx,0,0,0
PPL,asx,asx,0,0,0
QAN,asx,asx,0,0,0
QBE,asx,asx,0,0,0
QTM,asx,asx,0,0,0
QUB,asx,asx,0,0,0
RAD,asx,asx,0,0,0
RMH,asx,asx,0,0,0
REA,asx,asx,0,0,0
RKN,asx,asx,0,0,0
RMP,asx,asx,0,0,0
RHI,asx,asx,0,0,0
RMX,asx,asx,0,0,0
ROG,asx,asx,0,0,0
RCP,asx,asx,0,0,0
RGS,asx,asx,0,0,0
REX,asx,asx,0,0,0
REG,asx,asx,0,0,0
RMD,asx,asx,0,0,0
RSG,asx,asx,0,0,0
RHT,asx,asx,0,0,0
RES,asx,asx,0,0,0
RHP,asx,asx,0,0,0
RIC,asx,asx,0,0,0
RIO,asx,asx,0,0,0
RMT,asx,asx,0,0,0
RIG,asx,asx,0,0,0
SBR,asx,asx,0,0,0
SAN,asx,asx,0,0,0
SLM,asx,asx,0,0,0
STO,asx,asx,0,0,0
SYA,asx,asx,0,0,0
SCD,asx,asx,0,0,0
SCG,asx,asx,0,0,0
SFG,asx,asx,0,0,0
SES,asx,asx,0,0,0
SXY,asx,asx,0,0,0
TRX,asx,asx,0,0,0
TRQ,asx,asx,0,0,0
WSH,asx,asx,0,0,0
WSO,asx,asx,0,0,0
SRV,asx,asx,0,0,0
SWM,asx,asx,0,0,0
SHB,asx,asx,0,0,0
SSL,asx,asx,0,0,0
SIV,asx,asx,0,0,0
SCI,asx,asx,0,0,0
SVA,asx,asx,0,0,0
SNV,asx,asx,0,0,0
SRI,asx,asx,0,0,0
SIR,asx,asx,0,0,0
SAM,asx,asx,0,0,0
SKT,asx,asx,0,0,0
SKC,asx,asx,0,0,0
SAB,asx,asx,0,0,0
SSE,asx,asx,0,0,0
SIQ,asx,asx,0,0,0
SMP,asx,asx,0,0,0
SMX,asx,asx,0,0,0
SXS,asx,asx,0,0,0
SMG,asx,asx,0,0,0
SXI,asx,asx,0,0,0
SPB,asx,asx,0,0,0
S32,asx,asx,0,0,0
SXE,asx,asx,0,0,0
SXX,asx,asx,0,0,0
SXL,asx,asx,0,0,0
SVM,asx,asx,0,0,0
SKI,asx,asx,0,0,0
STW,asx,asx,0,0,0
SLF,asx,asx,0,0,0
SFY,asx,asx,0,0,0
SPX,asx,asx,0,0,0
SPH,asx,asx,0,0,0
SFL,asx,asx,0,0,0
SIX,asx,asx,0,0,0
STL,asx,asx,0,0,0
SVY,asx,asx,0,0,0
SDF,asx,asx,0,0,0
STI,asx,asx,0,0,0
SGP,asx,asx,0,0,0
SXT,asx,asx,0,0,0
STX,asx,asx,0,0,0
SGU,asx,asx,0,0,0
SUM,asx,asx,0,0,0
SMM,asx,asx,0,0,0
SNY,asx,asx,0,0,0
SUN,asx,asx,0,0,0
SWK,asx,asx,0,0,0
SNR,asx,asx,0,0,0
SYR,asx,asx,0,0,0
TAH,asx,asx,0,0,0
TMK,asx,asx,0,0,0
TAP,asx,asx,0,0,0
TEX,asx,asx,0,0,0
TMM,asx,asx,0,0,0
TTS,asx,asx,0,0,0
TPC,asx,asx,0,0,0
TEO,asx,asx,0,0,0
TLS,asx,asx,0,0,0
TEN,asx,asx,0,0,0
TFC,asx,asx,0,0,0
PGR,asx,asx,0,0,0
TRS,asx,asx,0,0,0
WCC,asx,asx,0,0,0
TNK,asx,asx,0,0,0
TSM,asx,asx,0,0,0
THO,asx,asx,0,0,0
THR,asx,asx,0,0,0
TGA,asx,asx,0,0,0
TIS,asx,asx,0,0,0
TRP,asx,asx,0,0,0
TRK,asx,asx,0,0,0
TPM,asx,asx,0,0,0
TTC,asx,asx,0,0,0
TTI,asx,asx,0,0,0
TSN,asx,asx,0,0,0
TSE,asx,asx,0,0,0
TCO,asx,asx,0,0,0
TCL,asx,asx,0,0,0
TNP,asx,asx,0,0,0
TRY,asx,asx,0,0,0
TUP,asx,asx,0,0,0
TYX,asx,asx,0,0,0
UIL,asx,asx,0,0,0
USA,asx,asx,0,0,0
USG,asx,asx,0,0,0
UXC,asx,asx,0,0,0
VAR,asx,asx,0,0,0
VEC,asx,asx,0,0,0
VED,asx,asx,0,0,0
VRX,asx,asx,0,0,0
VMC,asx,asx,0,0,0
VIA,asx,asx,0,0,0
VIG,asx,asx,0,0,0
VLW,asx,asx,0,0,0
VRL,asx,asx,0,0,0
VAH,asx,asx,0,0,0
VRT,asx,asx,0,0,0
VTG,asx,asx,0,0,0
VET,asx,asx,0,0,0
VIP,asx,asx,0,0,0
VGR,asx,asx,0,0,0
WGO,asx,asx,0,0,0
SOL,asx,asx,0,0,0
WAT,asx,asx,0,0,0
WAL,asx,asx,0,0,0
WCP,asx,asx,0,0,0
WEF,asx,asx,0,0,0
WBA,asx,asx,0,0,0
WLL,asx,asx,0,0,0
WES,asx,asx,0,0,0
WBC,asx,asx,0,0,0
WCN,asx,asx,0,0,0
WEC,asx,asx,0,0,0
WHC,asx,asx,0,0,0
WAC,asx,asx,0,0,0
WIN,asx,asx,0,0,0
WMC,asx,asx,0,0,0
WPL,asx,asx,0,0,0
WOW,asx,asx,0,0,0
WTR,asx,asx,0,0,0
WNS,asx,asx,0,0,0
WOR,asx,asx,0,0,0
WPG,asx,asx,0,0,0
YOW,asx,asx,0,0,0
aadr,nyseetf,nyseetf,0,0,0
acim,nyseetf,nyseetf,0,0,0
acwf,nyseetf,nyseetf,0,0,0
acwv,nyseetf,nyseetf,0,0,0
adz,nyseetf,nyseetf,0,0,0
afk,nyseetf,nyseetf,0,0,0
aga,nyseetf,nyseetf,0,0,0
agf,nyseetf,nyseetf,0,0,0
agg,nyseetf,nyseetf,0,0,0
agls,nyseetf,nyseetf,0,0,0
agol,nyseetf,nyseetf,0,0,0
agq,nyseetf,nyseetf,0,0,0
agz,nyseetf,nyseetf,0,0,0
aia,nyseetf,nyseetf,0,0,0
ald,nyseetf,nyseetf,0,0,0
alfa,nyseetf,nyseetf,0,0,0
alts,nyseetf,nyseetf,0,0,0
amj,nyseetf,nyseetf,0,0,0
amlp,nyseetf,nyseetf,0,0,0
amps,nyseetf,nyseetf,0,0,0
amu,nyseetf,nyseetf,0,0,0
and,nyseetf,nyseetf,0,0,0
angl,nyseetf,nyseetf,0,0,0
aoa,nyseetf,nyseetf,0,0,0
aok,nyseetf,nyseetf,0,0,0
aom,nyseetf,nyseetf,0,0,0
aor,nyseetf,nyseetf,0,0,0
argt,nyseetf,nyseetf,0,0,0
asea,nyseetf,nyseetf,0,0,0
ashr,nyseetf,nyseetf,0,0,0
ashs,nyseetf,nyseetf,0,0,0
atmp,nyseetf,nyseetf,0,0,0
aunz,nyseetf,nyseetf,0,0,0
ause,nyseetf,nyseetf,0,0,0
axjl,nyseetf,nyseetf,0,0,0
axjv,nyseetf,nyseetf,0,0,0
ayt,nyseetf,nyseetf,0,0,0
azia,nyseetf,nyseetf,0,0,0
bab,nyseetf,nyseetf,0,0,0
babs,nyseetf,nyseetf,0,0,0
bal,nyseetf,nyseetf,0,0,0
bbh,nyseetf,nyseetf,0,0,0
bbrc,nyseetf,nyseetf,0,0,0
bchp,nyseetf,nyseetf,0,0,0
bcm,nyseetf,nyseetf,0,0,0
bdcl,nyseetf,nyseetf,0,0,0
bdcs,nyseetf,nyseetf,0,0,0
bdd,nyseetf,nyseetf,0,0,0
bdg,nyseetf,nyseetf,0,0,0
bfor,nyseetf,nyseetf,0,0,0
bik,nyseetf,nyseetf,0,0,0
bil,nyseetf,nyseetf,0,0,0
biv,nyseetf,nyseetf,0,0,0
bizd,nyseetf,nyseetf,0,0,0
bjk,nyseetf,nyseetf,0,0,0
bkf,nyseetf,nyseetf,0,0,0
bkln,nyseetf,nyseetf,0,0,0
blng,nyseetf,nyseetf,0,0,0
blv,nyseetf,nyseetf,0,0,0
bnd,nyseetf,nyseetf,0,0,0
bno,nyseetf,nyseetf,0,0,0
boil,nyseetf,nyseetf,0,0,0
bom,nyseetf,nyseetf,0,0,0
bond,nyseetf,nyseetf,0,0,0
bos,nyseetf,nyseetf,0,0,0
braf,nyseetf,nyseetf,0,0,0
braq,nyseetf,nyseetf,0,0,0
braz,nyseetf,nyseetf,0,0,0
brf,nyseetf,nyseetf,0,0,0
brxx,nyseetf,nyseetf,0,0,0
brzu,nyseetf,nyseetf,0,0,0
bscf,nyseetf,nyseetf,0,0,0
bscg,nyseetf,nyseetf,0,0,0
bsch,nyseetf,nyseetf,0,0,0
bsci,nyseetf,nyseetf,0,0,0
bscj,nyseetf,nyseetf,0,0,0
bsck,nyseetf,nyseetf,0,0,0
bscl,nyseetf,nyseetf,0,0,0
bscm,nyseetf,nyseetf,0,0,0
bscn,nyseetf,nyseetf,0,0,0
bsco,nyseetf,nyseetf,0,0,0
bsjf,nyseetf,nyseetf,0,0,0
bsjg,nyseetf,nyseetf,0,0,0
bsjh,nyseetf,nyseetf,0,0,0
bsji,nyseetf,nyseetf,0,0,0
bsjj,nyseetf,nyseetf,0,0,0
bsjk,nyseetf,nyseetf,0,0,0
bsjl,nyseetf,nyseetf,0,0,0
bsjm,nyseetf,nyseetf,0,0,0
bsv,nyseetf,nyseetf,0,0,0
btal,nyseetf,nyseetf,0,0,0
bunl,nyseetf,nyseetf,0,0,0
bunt,nyseetf,nyseetf,0,0,0
bwv,nyseetf,nyseetf,0,0,0
bwx,nyseetf,nyseetf,0,0,0
bwz,nyseetf,nyseetf,0,0,0
byld,nyseetf,nyseetf,0,0,0
bzf,nyseetf,nyseetf,0,0,0
bzq,nyseetf,nyseetf,0,0,0
cafe,nyseetf,nyseetf,0,0,0
cane,nyseetf,nyseetf,0,0,0
cape,nyseetf,nyseetf,0,0,0
cbnd,nyseetf,nyseetf,0,0,0
cbon,nyseetf,nyseetf,0,0,0
ccx,nyseetf,nyseetf,0,0,0
ccxe,nyseetf,nyseetf,0,0,0
cefl,nyseetf,nyseetf,0,0,0
cew,nyseetf,nyseetf,0,0,0
cgw,nyseetf,nyseetf,0,0,0
chau,nyseetf,nyseetf,0,0,0
chep,nyseetf,nyseetf,0,0,0
chie,nyseetf,nyseetf,0,0,0
chii,nyseetf,nyseetf,0,0,0
chim,nyseetf,nyseetf,0,0,0
chiq,nyseetf,nyseetf,0,0,0
chix,nyseetf,nyseetf,0,0,0
chna,nyseetf,nyseetf,0,0,0
chnb,nyseetf,nyseetf,0,0,0
choc,nyseetf,nyseetf,0,0,0
ciu,nyseetf,nyseetf,0,0,0
cjnk,nyseetf,nyseetf,0,0,0
cly,nyseetf,nyseetf,0,0,0
cmbs,nyseetf,nyseetf,0,0,0
cmd,nyseetf,nyseetf,0,0,0
cmdt,nyseetf,nyseetf,0,0,0
cmf,nyseetf,nyseetf,0,0,0
cn,nyseetf,nyseetf,0,0,0
cnda,nyseetf,nyseetf,0,0,0
cntr,nyseetf,nyseetf,0,0,0
cnxt,nyseetf,nyseetf,0,0,0
cny,nyseetf,nyseetf,0,0,0
cobo,nyseetf,nyseetf,0,0,0
copx,nyseetf,nyseetf,0,0,0
corn,nyseetf,nyseetf,0,0,0
corp,nyseetf,nyseetf,0,0,0
cow,nyseetf,nyseetf,0,0,0
cper,nyseetf,nyseetf,0,0,0
cpi,nyseetf,nyseetf,0,0,0
cqqq,nyseetf,nyseetf,0,0,0
crbn,nyseetf,nyseetf,0,0,0
crbq,nyseetf,nyseetf,0,0,0
cred,nyseetf,nyseetf,0,0,0
croc,nyseetf,nyseetf,0,0,0
crop,nyseetf,nyseetf,0,0,0
cscb,nyseetf,nyseetf,0,0,0
cscr,nyseetf,nyseetf,0,0,0
csd,nyseetf,nyseetf,0,0,0
csj,nyseetf,nyseetf,0,0,0
csls,nyseetf,nyseetf,0,0,0
csm,nyseetf,nyseetf,0,0,0
csma,nyseetf,nyseetf,0,0,0
ctnn,nyseetf,nyseetf,0,0,0
cupm,nyseetf,nyseetf,0,0,0
cure,nyseetf,nyseetf,0,0,0
cut,nyseetf,nyseetf,0,0,0
cvol,nyseetf,nyseetf,0,0,0
cvy,nyseetf,nyseetf,0,0,0
cwb,nyseetf,nyseetf,0,0,0
cwi,nyseetf,nyseetf,0,0,0
cxa,nyseetf,nyseetf,0,0,0
cyb,nyseetf,nyseetf,0,0,0
cza,nyseetf,nyseetf,0,0,0
dag,nyseetf,nyseetf,0,0,0
dba,nyseetf,nyseetf,0,0,0
dbap,nyseetf,nyseetf,0,0,0
dbaw,nyseetf,nyseetf,0,0,0
dbb,nyseetf,nyseetf,0,0,0
dbbr,nyseetf,nyseetf,0,0,0
dbc,nyseetf,nyseetf,0,0,0
dbe,nyseetf,nyseetf,0,0,0
dbef,nyseetf,nyseetf,0,0,0
dbem,nyseetf,nyseetf,0,0,0
dbeu,nyseetf,nyseetf,0,0,0
dbez,nyseetf,nyseetf,0,0,0
dbgr,nyseetf,nyseetf,0,0,0
dbif,nyseetf,nyseetf,0,0,0
dbiz,nyseetf,nyseetf,0,0,0
dbjp,nyseetf,nyseetf,0,0,0
dbko,nyseetf,nyseetf,0,0,0
dbmx,nyseetf,nyseetf,0,0,0
dbo,nyseetf,nyseetf,0,0,0
dbp,nyseetf,nyseetf,0,0,0
dbre,nyseetf,nyseetf,0,0,0
dbs,nyseetf,nyseetf,0,0,0
dbu,nyseetf,nyseetf,0,0,0
dbuk,nyseetf,nyseetf,0,0,0
dbv,nyseetf,nyseetf,0,0,0
ddg,nyseetf,nyseetf,0,0,0
ddm,nyseetf,nyseetf,0,0,0
ddp,nyseetf,nyseetf,0,0,0
dee,nyseetf,nyseetf,0,0,0
def,nyseetf,nyseetf,0,0,0
dem,nyseetf,nyseetf,0,0,0
des,nyseetf,nyseetf,0,0,0
dew,nyseetf,nyseetf,0,0,0
dfe,nyseetf,nyseetf,0,0,0
dfj,nyseetf,nyseetf,0,0,0
dgaz,nyseetf,nyseetf,0,0,0
dgl,nyseetf,nyseetf,0,0,0
dgp,nyseetf,nyseetf,0,0,0
dgro,nyseetf,nyseetf,0,0,0
dgs,nyseetf,nyseetf,0,0,0
dgt,nyseetf,nyseetf,0,0,0
dgz,nyseetf,nyseetf,0,0,0
dhs,nyseetf,nyseetf,0,0,0
di,nyseetf,nyseetf,0,0,0
dia,nyseetf,nyseetf,0,0,0
dig,nyseetf,nyseetf,0,0,0
dim,nyseetf,nyseetf,0,0,0
dirt,nyseetf,nyseetf,0,0,0
div,nyseetf,nyseetf,0,0,0
divi,nyseetf,nyseetf,0,0,0
djci,nyseetf,nyseetf,0,0,0
djp,nyseetf,nyseetf,0,0,0
dln,nyseetf,nyseetf,0,0,0
dls,nyseetf,nyseetf,0,0,0
dnl,nyseetf,nyseetf,0,0,0
dno,nyseetf,nyseetf,0,0,0
dod,nyseetf,nyseetf,0,0,0
dog,nyseetf,nyseetf,0,0,0
dol,nyseetf,nyseetf,0,0,0
don,nyseetf,nyseetf,0,0,0
doo,nyseetf,nyseetf,0,0,0
dpk,nyseetf,nyseetf,0,0,0
dpu,nyseetf,nyseetf,0,0,0
drip,nyseetf,nyseetf,0,0,0
drn,nyseetf,nyseetf,0,0,0
drr,nyseetf,nyseetf,0,0,0
drv,nyseetf,nyseetf,0,0,0
drw,nyseetf,nyseetf,0,0,0
dsi,nyseetf,nyseetf,0,0,0
dsum,nyseetf,nyseetf,0,0,0
dtd,nyseetf,nyseetf,0,0,0
dth,nyseetf,nyseetf,0,0,0
dtn,nyseetf,nyseetf,0,0,0
dto,nyseetf,nyseetf,0,0,0
dug,nyseetf,nyseetf,0,0,0
dust,nyseetf,nyseetf,0,0,0
dvhi,nyseetf,nyseetf,0,0,0
dvhl,nyseetf,nyseetf,0,0,0
dvy,nyseetf,nyseetf,0,0,0
dvya,nyseetf,nyseetf,0,0,0
dvye,nyseetf,nyseetf,0,0,0
dvyl,nyseetf,nyseetf,0,0,0
dwaq,nyseetf,nyseetf,0,0,0
dwas,nyseetf,nyseetf,0,0,0
dwm,nyseetf,nyseetf,0,0,0
dwti,nyseetf,nyseetf,0,0,0
dwx,nyseetf,nyseetf,0,0,0
dxd,nyseetf,nyseetf,0,0,0
dxj,nyseetf,nyseetf,0,0,0
dxjc,nyseetf,nyseetf,0,0,0
dxjf,nyseetf,nyseetf,0,0,0
dxjh,nyseetf,nyseetf,0,0,0
dxjr,nyseetf,nyseetf,0,0,0
dxjt,nyseetf,nyseetf,0,0,0
dyy,nyseetf,nyseetf,0,0,0
dzk,nyseetf,nyseetf,0,0,0
dzz,nyseetf,nyseetf,0,0,0
ebnd,nyseetf,nyseetf,0,0,0
ech,nyseetf,nyseetf,0,0,0
ecns,nyseetf,nyseetf,0,0,0
econ,nyseetf,nyseetf,0,0,0
edc,nyseetf,nyseetf,0,0,0
eden,nyseetf,nyseetf,0,0,0
ediv,nyseetf,nyseetf,0,0,0
edog,nyseetf,nyseetf,0,0,0
edv,nyseetf,nyseetf,0,0,0
edz,nyseetf,nyseetf,0,0,0
eeb,nyseetf,nyseetf,0,0,0
eeh,nyseetf,nyseetf,0,0,0
eehb,nyseetf,nyseetf,0,0,0
eelv,nyseetf,nyseetf,0,0,0
eem,nyseetf,nyseetf,0,0,0
eems,nyseetf,nyseetf,0,0,0
eemv,nyseetf,nyseetf,0,0,0
ees,nyseetf,nyseetf,0,0,0
eet,nyseetf,nyseetf,0,0,0
eev,nyseetf,nyseetf,0,0,0
efa,nyseetf,nyseetf,0,0,0
efad,nyseetf,nyseetf,0,0,0
efav,nyseetf,nyseetf,0,0,0
effe,nyseetf,nyseetf,0,0,0
efg,nyseetf,nyseetf,0,0,0
efo,nyseetf,nyseetf,0,0,0
efu,nyseetf,nyseetf,0,0,0
efv,nyseetf,nyseetf,0,0,0
efz,nyseetf,nyseetf,0,0,0
egpt,nyseetf,nyseetf,0,0,0
eido,nyseetf,nyseetf,0,0,0
eirl,nyseetf,nyseetf,0,0,0
eis,nyseetf,nyseetf,0,0,0
eld,nyseetf,nyseetf,0,0,0
emag,nyseetf,nyseetf,0,0,0
emb,nyseetf,nyseetf,0,0,0
embb,nyseetf,nyseetf,0,0,0
emcd,nyseetf,nyseetf,0,0,0
emcr,nyseetf,nyseetf,0,0,0
emdd,nyseetf,nyseetf,0,0,0
emfm,nyseetf,nyseetf,0,0,0
emft,nyseetf,nyseetf,0,0,0
emih,nyseetf,nyseetf,0,0,0
emlc,nyseetf,nyseetf,0,0,0
emlp,nyseetf,nyseetf,0,0,0
emre,nyseetf,nyseetf,0,0,0
emsh,nyseetf,nyseetf,0,0,0
enfr,nyseetf,nyseetf,0,0,0
engn,nyseetf,nyseetf,0,0,0
eny,nyseetf,nyseetf,0,0,0
enzl,nyseetf,nyseetf,0,0,0
ephe,nyseetf,nyseetf,0,0,0
epi,nyseetf,nyseetf,0,0,0
epol,nyseetf,nyseetf,0,0,0
epp,nyseetf,nyseetf,0,0,0
epro,nyseetf,nyseetf,0,0,0
eps,nyseetf,nyseetf,0,0,0
epu,nyseetf,nyseetf,0,0,0
epv,nyseetf,nyseetf,0,0,0
eqal,nyseetf,nyseetf,0,0,0
eql,nyseetf,nyseetf,0,0,0
eqlt,nyseetf,nyseetf,0,0,0
eqwl,nyseetf,nyseetf,0,0,0
eqwm,nyseetf,nyseetf,0,0,0
eqws,nyseetf,nyseetf,0,0,0
ero,nyseetf,nyseetf,0,0,0
erus,nyseetf,nyseetf,0,0,0
erx,nyseetf,nyseetf,0,0,0
ery,nyseetf,nyseetf,0,0,0
esr,nyseetf,nyseetf,0,0,0
eudg,nyseetf,nyseetf,0,0,0
eufx,nyseetf,nyseetf,0,0,0
eum,nyseetf,nyseetf,0,0,0
eumv,nyseetf,nyseetf,0,0,0
euo,nyseetf,nyseetf,0,0,0
eurl,nyseetf,nyseetf,0,0,0
eusa,nyseetf,nyseetf,0,0,0
eusc,nyseetf,nyseetf,0,0,0
evx,nyseetf,nyseetf,0,0,0
ewa,nyseetf,nyseetf,0,0,0
ewc,nyseetf,nyseetf,0,0,0
ewd,nyseetf,nyseetf,0,0,0
ewem,nyseetf,nyseetf,0,0,0
ewg,nyseetf,nyseetf,0,0,0
ewh,nyseetf,nyseetf,0,0,0
ewhs,nyseetf,nyseetf,0,0,0
ewi,nyseetf,nyseetf,0,0,0
ewj,nyseetf,nyseetf,0,0,0
ewk,nyseetf,nyseetf,0,0,0
ewl,nyseetf,nyseetf,0,0,0
ewm,nyseetf,nyseetf,0,0,0
ewn,nyseetf,nyseetf,0,0,0
ewo,nyseetf,nyseetf,0,0,0
ewp,nyseetf,nyseetf,0,0,0
ewq,nyseetf,nyseetf,0,0,0
ewri,nyseetf,nyseetf,0,0,0
ewrm,nyseetf,nyseetf,0,0,0
ewrs,nyseetf,nyseetf,0,0,0
ews,nyseetf,nyseetf,0,0,0
ewss,nyseetf,nyseetf,0,0,0
ewt,nyseetf,nyseetf,0,0,0
ewu,nyseetf,nyseetf,0,0,0
ewv,nyseetf,nyseetf,0,0,0
eww,nyseetf,nyseetf,0,0,0
ewx,nyseetf,nyseetf,0,0,0
ewy,nyseetf,nyseetf,0,0,0
ewz,nyseetf,nyseetf,0,0,0
ewzs,nyseetf,nyseetf,0,0,0
exi,nyseetf,nyseetf,0,0,0
ext,nyseetf,nyseetf,0,0,0
eza,nyseetf,nyseetf,0,0,0
ezj,nyseetf,nyseetf,0,0,0
ezm,nyseetf,nyseetf,0,0,0
ezu,nyseetf,nyseetf,0,0,0
ezy,nyseetf,nyseetf,0,0,0
fab,nyseetf,nyseetf,0,0,0
fad,nyseetf,nyseetf,0,0,0
fam,nyseetf,nyseetf,0,0,0
fan,nyseetf,nyseetf,0,0,0
fas,nyseetf,nyseetf,0,0,0
faus,nyseetf,nyseetf,0,0,0
fav,nyseetf,nyseetf,0,0,0
faz,nyseetf,nyseetf,0,0,0
fbg,nyseetf,nyseetf,0,0,0
fbgx,nyseetf,nyseetf,0,0,0
fbnd,nyseetf,nyseetf,0,0,0
fbt,nyseetf,nyseetf,0,0,0
fbz,nyseetf,nyseetf,0,0,0
fca,nyseetf,nyseetf,0,0,0
fcan,nyseetf,nyseetf,0,0,0
fcg,nyseetf,nyseetf,0,0,0
fcom,nyseetf,nyseetf,0,0,0
fcor,nyseetf,nyseetf,0,0,0
fct,nyseetf,nyseetf,0,0,0
fdd,nyseetf,nyseetf,0,0,0
fdis,nyseetf,nyseetf,0,0,0
fdl,nyseetf,nyseetf,0,0,0
fdm,nyseetf,nyseetf,0,0,0
fdn,nyseetf,nyseetf,0,0,0
fdt,nyseetf,nyseetf,0,0,0
fdts,nyseetf,nyseetf,0,0,0
feeu,nyseetf,nyseetf,0,0,0
fei,nyseetf,nyseetf,0,0,0
fem,nyseetf,nyseetf,0,0,0
fems,nyseetf,nyseetf,0,0,0
feny,nyseetf,nyseetf,0,0,0
feo,nyseetf,nyseetf,0,0,0
fep,nyseetf,nyseetf,0,0,0
feu,nyseetf,nyseetf,0,0,0
fex,nyseetf,nyseetf,0,0,0
fez,nyseetf,nyseetf,0,0,0
ffa,nyseetf,nyseetf,0,0,0
ffr,nyseetf,nyseetf,0,0,0
fgb,nyseetf,nyseetf,0,0,0
fgd,nyseetf,nyseetf,0,0,0
fgm,nyseetf,nyseetf,0,0,0
fhk,nyseetf,nyseetf,0,0,0
fhlc,nyseetf,nyseetf,0,0,0
fhy,nyseetf,nyseetf,0,0,0
fibg,nyseetf,nyseetf,0,0,0
fidu,nyseetf,nyseetf,0,0,0
fieg,nyseetf,nyseetf,0,0,0
fieu,nyseetf,nyseetf,0,0,0
fif,nyseetf,nyseetf,0,0,0
figy,nyseetf,nyseetf,0,0,0
fill,nyseetf,nyseetf,0,0,0
finu,nyseetf,nyseetf,0,0,0
finz,nyseetf,nyseetf,0,0,0
fivz,nyseetf,nyseetf,0,0,0
fiw,nyseetf,nyseetf,0,0,0
fjp,nyseetf,nyseetf,0,0,0
fko,nyseetf,nyseetf,0,0,0
fku,nyseetf,nyseetf,0,0,0
flag,nyseetf,nyseetf,0,0,0
flge,nyseetf,nyseetf,0,0,0
flm,nyseetf,nyseetf,0,0,0
fln,nyseetf,nyseetf,0,0,0
flot,nyseetf,nyseetf,0,0,0
flrn,nyseetf,nyseetf,0,0,0
flrt,nyseetf,nyseetf,0,0,0
fltb,nyseetf,nyseetf,0,0,0
fltr,nyseetf,nyseetf,0,0,0
fm,nyseetf,nyseetf,0,0,0
fmat,nyseetf,nyseetf,0,0,0
fmf,nyseetf,nyseetf,0,0,0
fmk,nyseetf,nyseetf,0,0,0
fmlp,nyseetf,nyseetf,0,0,0
